,symbol,trade_date,exchange,segment,trade_type,quantity,price,order_id,order_execution_time,strike_price,expiry_date,options_type,assets_type
901,GRANULES,2022-09-30,NSE,EQ,sell,200.0,335.5,1100000003365593,2022-09-30T09:44:48,,,,cash
902,GRANULES,2022-09-30,NSE,EQ,sell,80.0,336.3,1100000004352471,2022-09-30T09:45:44,,,,cash
903,GRANULES,2022-09-30,NSE,EQ,buy,50.0,334.7,1100000004742759,2022-09-30T09:49:20,,,,cash
904,GRANULES,2022-09-30,NSE,EQ,buy,200.0,333.4,1100000004127621,2022-09-30T09:49:40,,,,cash
905,ONGC,2022-09-30,NSE,EQ,sell,200.0,131.35,1200000005701507,2022-09-30T10:02:50,,,,cash
906,ONGC,2022-09-30,NSE,EQ,sell,50.0,132.0,1200000005854599,2022-09-30T10:12:59,,,,cash
907,ONGC,2022-09-30,NSE,EQ,sell,50.0,132.2,1200000005865841,2022-09-30T10:13:00,,,,cash
908,ONGC,2022-09-30,NSE,EQ,sell,50.0,132.25,1200000007010737,2022-09-30T10:15:36,,,,cash
909,ONGC,2022-09-30,NSE,EQ,buy,50.0,131.1,1200000007082009,2022-09-30T10:23:31,,,,cash
910,ONGC,2022-09-30,NSE,EQ,buy,100.0,131.1,1200000007773441,2022-09-30T10:24:49,,,,cash
911,GRANULES,2022-09-30,NSE,EQ,sell,50.0,335.6,1100000005488899,2022-09-30T10:26:46,,,,cash
912,GRANULES,2022-09-30,NSE,EQ,sell,150.0,336.85,1100000008720641,2022-09-30T10:32:05,,,,cash
913,GRANULES,2022-09-30,NSE,EQ,sell,50.0,336.85,1100000008725868,2022-09-30T10:32:09,,,,cash
914,GRANULES,2022-09-30,NSE,EQ,sell,100.0,336.75,1100000008819847,2022-09-30T10:33:24,,,,cash
915,GRANULES,2022-09-30,NSE,EQ,buy,100.0,336.2,1100000008925630,2022-09-30T10:34:51,,,,cash
916,GRANULES,2022-09-30,NSE,EQ,buy,100.0,335.5,1100000009570530,2022-09-30T10:42:32,,,,cash
917,GRANULES,2022-09-30,NSE,EQ,buy,300.0,334.4,1100000008852089,2022-09-30T10:44:26,,,,cash
918,ONGC,2022-09-30,NSE,EQ,buy,100.0,130.9,1200000005810406,2022-09-30T10:54:30,,,,cash
919,ONGC,2022-09-30,NSE,EQ,buy,100.0,130.65,1200000010051032,2022-09-30T10:56:42,,,,cash
920,GRANULES,2022-09-30,NSE,EQ,sell,100.0,337.95,1100000011786931,2022-09-30T11:10:39,,,,cash
921,GRANULES,2022-09-30,NSE,EQ,sell,200.0,338.6,1100000011801151,2022-09-30T11:15:46,,,,cash
922,GRANULES,2022-09-30,NSE,EQ,sell,50.0,339.25,1100000013468849,2022-09-30T11:35:01,,,,cash
923,GRANULES,2022-09-30,NSE,EQ,sell,50.0,339.3,1100000013562549,2022-09-30T11:36:33,,,,cash
924,GRANULES,2022-09-30,NSE,EQ,sell,150.0,340.0,1100000011881177,2022-09-30T11:38:03,,,,cash
925,GRANULES,2022-09-30,NSE,EQ,sell,50.0,340.7,1100000014059164,2022-09-30T11:45:06,,,,cash
926,GRANULES,2022-09-30,NSE,EQ,sell,250.0,341.6,1100000013508850,2022-09-30T12:02:15,,,,cash
927,GRANULES,2022-09-30,NSE,EQ,buy,300.0,340.2,1100000015358850,2022-09-30T12:04:12,,,,cash
928,GRANULES,2022-09-30,NSE,EQ,buy,50.0,339.5,1100000014639925,2022-09-30T12:04:55,,,,cash
929,GRANULES,2022-09-30,NSE,EQ,sell,200.0,342.1,1100000015420329,2022-09-30T12:20:00,,,,cash
930,GRANULES,2022-09-30,NSE,EQ,buy,600.0,344.0,1100000014096367,2022-09-30T12:30:36,,,,cash
931,GRANULES,2022-09-30,NSE,EQ,buy,100.0,343.9,1100000017249745,2022-09-30T12:31:19,,,,cash
932,INDIACEM,2022-09-30,NSE,EQ,sell,1000.0,261.3,1100000017512925,2022-09-30T12:35:16,,,,cash
933,LUPIN,2022-09-30,NSE,EQ,sell,200.0,669.2,1200000015727201,2022-09-30T12:37:41,,,,cash
934,INDIACEM,2022-09-30,NSE,EQ,sell,500.0,262.1,1100000017542806,2022-09-30T12:51:20,,,,cash
935,INDIACEM,2022-09-30,NSE,EQ,buy,1500.0,263.8,1100000020252711,2022-09-30T13:19:28,,,,cash
936,LUPIN,2022-09-30,NSE,EQ,sell,100.0,670.1,1200000018502218,2022-09-30T13:20:39,,,,cash
937,LUPIN,2022-09-30,NSE,EQ,sell,200.0,671.0,1200000015743087,2022-09-30T13:53:55,,,,cash
938,LUPIN,2022-09-30,NSE,EQ,buy,500.0,674.75,1200000015754129,2022-09-30T14:55:33,,,,cash
939,GRANULES,2022-10-03,BSE,EQ,sell,50.0,354.0,1664767800061050668,2022-10-03T09:18:57,,,,cash
940,GRANULES,2022-10-03,BSE,EQ,sell,200.0,354.0,1664767800061050843,2022-10-03T09:19:07,,,,cash
941,GRANULES,2022-10-03,BSE,EQ,sell,50.0,354.0,1664767800061053839,2022-10-03T09:20:08,,,,cash
942,GRANULES,2022-10-03,BSE,EQ,sell,150.0,355.2,1664767800061051356,2022-10-03T09:24:37,,,,cash
943,GRANULES,2022-10-03,BSE,EQ,sell,50.0,355.7,1664767800061066334,2022-10-03T09:24:59,,,,cash
944,GRANULES,2022-10-03,BSE,EQ,buy,100.0,353.65,1664767800061082915,2022-10-03T09:26:24,,,,cash
945,GRANULES,2022-10-03,BSE,EQ,buy,300.0,353.1,1664767800061057761,2022-10-03T09:29:06,,,,cash
946,GRANULES,2022-10-03,BSE,EQ,buy,100.0,351.4,1664767800061083161,2022-10-03T09:30:28,,,,cash
947,GRANULES,2022-10-03,BSE,EQ,sell,50.0,352.7,1664767800061109399,2022-10-03T09:32:16,,,,cash
948,GRANULES,2022-10-03,BSE,EQ,sell,150.0,354.0,1664767800061108778,2022-10-03T09:36:58,,,,cash
949,GRANULES,2022-10-03,BSE,EQ,buy,100.0,352.35,1664767800061141140,2022-10-03T09:37:56,,,,cash
950,GRANULES,2022-10-03,BSE,EQ,buy,100.0,351.2,1664767800061141049,2022-10-03T09:39:37,,,,cash
951,HINDALCO,2022-10-03,NSE,EQ,sell,1.0,379.9,1100000004017211,2022-10-03T09:40:35,,,,cash
952,HINDALCO,2022-10-03,NSE,EQ,sell,200.0,380.15,1100000004044283,2022-10-03T09:40:48,,,,cash
953,HINDALCO,2022-10-03,NSE,EQ,sell,99.0,380.25,1100000004055315,2022-10-03T09:40:53,,,,cash
954,HINDALCO,2022-10-03,NSE,EQ,sell,100.0,380.3,1100000004092513,2022-10-03T09:41:12,,,,cash
955,HINDALCO,2022-10-03,NSE,EQ,sell,300.0,380.4,1100000004076357,2022-10-03T09:41:24,,,,cash
956,HINDALCO,2022-10-03,NSE,EQ,buy,700.0,381.1,1100000004210993,2022-10-03T09:42:16,,,,cash
957,HINDALCO,2022-10-03,NSE,EQ,sell,700.0,381.2,1100000004233148,2022-10-03T09:42:34,,,,cash
958,GLENMARK,2022-10-03,NSE,EQ,sell,50.0,404.65,1100000004925273,2022-10-03T09:48:26,,,,cash
959,GLENMARK,2022-10-03,NSE,EQ,sell,100.0,404.45,1100000004984475,2022-10-03T09:48:58,,,,cash
960,GLENMARK,2022-10-03,NSE,EQ,sell,450.0,405.5,1100000004968220,2022-10-03T09:50:14,,,,cash
961,GLENMARK,2022-10-03,NSE,EQ,sell,100.0,406.2,1100000005059861,2022-10-03T09:50:41,,,,cash
962,GLENMARK,2022-10-03,NSE,EQ,buy,700.0,401.7,1100000005121261,2022-10-03T10:03:18,,,,cash
963,HINDALCO,2022-10-03,NSE,EQ,buy,100.0,380.0,1100000006407839,2022-10-03T10:04:02,,,,cash
964,HINDALCO,2022-10-03,NSE,EQ,sell,100.0,382.1,1100000007085047,2022-10-03T10:12:29,,,,cash
965,HINDALCO,2022-10-03,NSE,EQ,buy,700.0,383.0,1100000004142599,2022-10-03T10:14:31,,,,cash
966,GRANULES,2022-10-03,BSE,EQ,sell,200.0,352.45,1664767800061262062,2022-10-03T10:22:23,,,,cash
967,GRANULES,2022-10-03,BSE,EQ,sell,100.0,353.6,1664767800061262301,2022-10-03T10:22:44,,,,cash
968,GRANULES,2022-10-03,BSE,EQ,sell,50.0,354.5,1664767800061298118,2022-10-03T10:35:07,,,,cash
969,GRANULES,2022-10-03,BSE,EQ,sell,300.0,355.9,1664767800061267912,2022-10-03T10:40:21,,,,cash
970,GRANULES,2022-10-03,BSE,EQ,buy,600.0,358.35,1664767800061267933,2022-10-03T10:44:44,,,,cash
971,GRANULES,2022-10-03,BSE,EQ,buy,50.0,357.35,1664767800061332619,2022-10-03T10:45:04,,,,cash
972,GRANULES,2022-10-03,NSE,EQ,sell,200.0,357.25,1100000009544339,2022-10-03T10:46:32,,,,cash
973,GRANULES,2022-10-03,NSE,EQ,sell,100.0,357.05,1100000009553436,2022-10-03T10:46:42,,,,cash
974,GRANULES,2022-10-03,NSE,EQ,sell,50.0,356.5,1100000009608202,2022-10-03T10:47:35,,,,cash
975,GRANULES,2022-10-03,NSE,EQ,sell,50.0,357.0,1100000009601189,2022-10-03T10:48:13,,,,cash
976,GRANULES,2022-10-03,NSE,EQ,buy,100.0,355.0,1100000009931477,2022-10-03T10:57:06,,,,cash
977,GRANULES,2022-10-03,NSE,EQ,buy,300.0,353.4,1100000009576125,2022-10-03T12:41:38,,,,cash
978,PERSISTENT,2022-10-06,NSE,EQ,buy,50.0,3492.0,1200000009048224,2022-10-06T10:50:44,,,,cash
979,PERSISTENT,2022-10-06,NSE,EQ,sell,50.0,3508.0,1200000009849176,2022-10-06T11:05:14,,,,cash
980,GODREJCP,2022-10-07,NSE,EQ,buy,100.0,840.5,1100000006869956,2022-10-07T10:12:19,,,,cash
981,GODREJCP,2022-10-07,NSE,EQ,buy,50.0,839.0,1100000006960390,2022-10-07T10:14:44,,,,cash
982,GODREJCP,2022-10-07,NSE,EQ,buy,200.0,838.3,1100000006891894,2022-10-07T10:15:23,,,,cash
983,GODREJCP,2022-10-07,NSE,EQ,sell,350.0,832.65,1100000007150638,2022-10-07T10:55:31,,,,cash
984,OBEROIRLTY,2022-10-11,NSE,EQ,sell,150.0,902.15,1200000009327554,2022-10-11T11:21:13,,,,cash
985,OBEROIRLTY,2022-10-11,NSE,EQ,buy,150.0,905.25,1200000009375935,2022-10-11T11:26:54,,,,cash
986,OBEROIRLTY,2022-10-11,NSE,EQ,sell,150.0,905.2,1200000010094699,2022-10-11T11:36:18,,,,cash
987,OBEROIRLTY,2022-10-11,NSE,EQ,buy,150.0,910.0,1200000010106358,2022-10-11T11:57:23,,,,cash
988,BAJAJ-AUTO,2022-10-12,NSE,EQ,sell,5.0,3622.55,1000000012271281,2022-10-12T11:43:17,,,,cash
989,BAJAJ-AUTO,2022-10-12,NSE,EQ,sell,20.0,3623.0,1000000012268145,2022-10-12T11:43:23,,,,cash
990,BAJAJ-AUTO,2022-10-12,NSE,EQ,sell,5.0,3630.0,1000000012592266,2022-10-12T11:48:49,,,,cash
991,BAJAJ-AUTO,2022-10-12,NSE,EQ,sell,35.0,3640.0,1000000012387284,2022-10-12T11:54:48,,,,cash
992,BAJAJ-AUTO,2022-10-12,NSE,EQ,buy,65.0,3617.7,1000000019526679,2022-10-12T13:49:44,,,,cash
993,INFY,2022-10-17,NSE,EQ,sell,335.0,1476.9,1100000000032044,2022-10-17T09:07:34,,,,cash
994,INFY,2022-10-17,NSE,EQ,buy,335.0,1478.0,1100000000551243,2022-10-17T09:18:28,,,,cash
995,AMBUJACEM,2022-10-17,NSE,EQ,sell,300.0,505.5,1000000006507821,2022-10-17T10:30:22,,,,cash
996,AMBUJACEM,2022-10-17,NSE,EQ,buy,300.0,508.15,1000000006612503,2022-10-17T11:04:46,,,,cash
997,GRANULES,2022-10-21,NSE,EQ,sell,150.0,350.85,1100000000041183,2022-10-21T09:07:27,,,,cash
998,GRANULES,2022-10-21,NSE,EQ,buy,150.0,348.1,1100000007699425,2022-10-21T10:34:01,,,,cash
999,CUMMINSIND,2022-10-31,NSE,EQ,sell,230.0,1300.7,1000000000025779,2022-10-31T09:07:19,,,,cash
1000,MRF,2022-10-31,NSE,EQ,sell,4.0,89368.3,1200000000031312,2022-10-31T09:07:19,,,,cash
1001,MRF,2022-10-31,NSE,EQ,buy,4.0,90112.0,1200000001703260,2022-10-31T09:24:27,,,,cash
1002,CUMMINSIND,2022-10-31,NSE,EQ,buy,230.0,1318.0,1000000001589774,2022-10-31T09:29:12,,,,cash
1003,GLENMARK,2022-11-02,NSE,EQ,sell,735.0,414.35,1100000000027538,2022-11-02T09:07:38,,,,cash
1004,IPCALAB,2022-11-02,NSE,EQ,sell,170.0,924.65,1100000000027549,2022-11-02T09:07:38,,,,cash
1005,METROPOLIS,2022-11-02,NSE,EQ,sell,90.0,1770.0,1200000000023950,2022-11-02T09:07:38,,,,cash
1006,METROPOLIS,2022-11-02,NSE,EQ,buy,90.0,1768.8,1200000000627762,2022-11-02T09:17:17,,,,cash
1007,IPCALAB,2022-11-02,NSE,EQ,buy,170.0,928.8,1100000000721098,2022-11-02T09:18:33,,,,cash
1008,GLENMARK,2022-11-02,NSE,EQ,buy,735.0,416.9,1100000001067840,2022-11-02T09:27:47,,,,cash
1009,NAUKRI,2022-11-03,NSE,EQ,buy,3.0,3898.4,1200000005687588,2022-11-03T10:09:47,,,,cash
1010,NAUKRI,2022-11-03,NSE,EQ,buy,2.0,3898.95,1200000006077657,2022-11-03T10:14:56,,,,cash
1011,HAL,2022-11-03,NSE,EQ,sell,5.0,2545.0,1100000007029081,2022-11-03T10:28:07,,,,cash
1012,HAL,2022-11-03,NSE,EQ,buy,5.0,2527.0,1100000008189323,2022-11-03T10:47:32,,,,cash
1013,NAUKRI,2022-11-03,NSE,EQ,sell,2.0,3906.35,1200000008147169,2022-11-03T10:47:47,,,,cash
1014,NAUKRI,2022-11-03,NSE,EQ,sell,3.0,3920.0,1200000006097920,2022-11-03T12:30:30,,,,cash
1015,ZYDUSLIFE,2022-12-22,NSE,EQ,sell,500.0,427.95,1000000000008757,2022-12-22T09:07:09,,,,cash
1016,ZYDUSLIFE,2022-12-22,NSE,EQ,buy,500.0,423.0,1000000000884560,2022-12-22T09:19:12,,,,cash
