symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,buy,false,120.000000,400.850000,76129104,1300000004498791,2022-09-26T09:43:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,buy,false,25.000000,400.900000,76129105,1300000004498791,2022-09-26T09:43:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,buy,false,122.000000,400.850000,76129102,1300000004498791,2022-09-26T09:43:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,buy,false,33.000000,400.850000,76129103,1300000004498791,2022-09-26T09:43:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,buy,false,100.000000,399.000000,76666567,1300000004540261,2022-09-26T10:02:34
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,buy,false,100.000000,398.000000,76688686,1300000004685696,2022-09-26T10:03:06
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,100.000000,400.550000,76984656,1300000008078927,2022-09-26T10:14:32
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,5.000000,399.800000,76999661,1300000005168681,2022-09-26T10:15:15
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,100.000000,399.800000,76999655,1300000005168681,2022-09-26T10:15:15
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,5.000000,399.800000,76999664,1300000005168681,2022-09-26T10:15:15
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,50.000000,399.800000,76999683,1300000005168681,2022-09-26T10:15:15
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,7.000000,399.800000,76999729,1300000005168681,2022-09-26T10:15:15
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,38.000000,399.800000,76999794,1300000005168681,2022-09-26T10:15:15
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,10.000000,399.800000,76999569,1300000005168681,2022-09-26T10:15:15
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,5.000000,399.800000,76999650,1300000005168681,2022-09-26T10:15:15
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,buy,false,220.000000,397.000000,77825347,1300000008205876,2022-09-26T10:55:57
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,buy,false,200.000000,393.400000,78153518,1300000013477909,2022-09-26T11:13:10
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,2.000000,397.400000,78399050,1300000014907144,2022-09-26T11:28:08
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,40.000000,397.400000,78399051,1300000014907144,2022-09-26T11:28:08
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,118.000000,397.400000,78399052,1300000014907144,2022-09-26T11:28:08
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,40.000000,397.400000,78399053,1300000014907144,2022-09-26T11:28:08
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,35.000000,397.900000,78428356,1300000015074514,2022-09-26T11:30:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,12.000000,397.900000,78428357,1300000015074514,2022-09-26T11:30:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,33.000000,397.850000,78428358,1300000015074514,2022-09-26T11:30:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,20.000000,397.800000,78428359,1300000015074514,2022-09-26T11:30:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,45.000000,398.000000,78443958,1300000015160721,2022-09-26T11:31:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,1.000000,398.000000,78443961,1300000015160721,2022-09-26T11:31:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,10.000000,398.000000,78443968,1300000015160721,2022-09-26T11:31:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,19.000000,398.000000,78443986,1300000015160721,2022-09-26T11:31:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,2.000000,398.000000,78443996,1300000015160721,2022-09-26T11:31:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,1.000000,398.000000,78443998,1300000015160721,2022-09-26T11:31:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,5.000000,398.000000,78444012,1300000015160721,2022-09-26T11:31:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,10.000000,398.000000,78444024,1300000015160721,2022-09-26T11:31:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,5.000000,398.000000,78444028,1300000015160721,2022-09-26T11:31:11
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,25.000000,398.000000,78444128,1300000015160721,2022-09-26T11:31:12
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,2.000000,398.000000,78444039,1300000015160721,2022-09-26T11:31:12
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,10.000000,398.000000,78444043,1300000015160721,2022-09-26T11:31:12
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,4.000000,398.000000,78444096,1300000015160721,2022-09-26T11:31:12
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,5.000000,398.000000,78444116,1300000015160721,2022-09-26T11:31:12
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,50.000000,398.000000,78444118,1300000015160721,2022-09-26T11:31:12
TATAMOTORS,INE155A01022,2022-09-26,NSE,EQ,EQ,sell,false,106.000000,398.000000,78444339,1300000015160721,2022-09-26T11:31:13
ADANIENT,INE423A01024,2022-09-26,NSE,EQ,EQ,buy,false,2.000000,3591.900000,2775738,1000000016575986,2022-09-26T11:45:06
ADANIENT,INE423A01024,2022-09-26,NSE,EQ,EQ,buy,false,3.000000,3591.900000,2777438,1000000016575986,2022-09-26T11:45:12
ADANIENT,INE423A01024,2022-09-26,NSE,EQ,EQ,buy,false,5.000000,3591.900000,2777001,1000000016575986,2022-09-26T11:45:12
ADANIENT,INE423A01024,2022-09-26,NSE,EQ,EQ,sell,false,5.000000,3606.100000,3136050,1000000018959385,2022-09-26T12:16:08
ADANIENT,INE423A01024,2022-09-26,NSE,EQ,EQ,sell,false,5.000000,3620.000000,3449806,1000000016809739,2022-09-26T12:40:00
POWERGRID,INE752E01010,2022-09-27,NSE,EQ,EQ,sell,false,250.000000,204.000000,51704731,1200000011352660,2022-09-27T10:55:54
POWERGRID,INE752E01010,2022-09-27,NSE,EQ,EQ,sell,false,111.000000,204.600000,51852831,1200000011368810,2022-09-27T11:09:37
POWERGRID,INE752E01010,2022-09-27,NSE,EQ,EQ,sell,false,119.000000,204.600000,51852832,1200000011368810,2022-09-27T11:09:37
POWERGRID,INE752E01010,2022-09-27,NSE,EQ,EQ,sell,false,70.000000,204.600000,51852833,1200000011368810,2022-09-27T11:09:37
POWERGRID,INE752E01010,2022-09-27,NSE,EQ,EQ,buy,false,423.000000,206.100000,52102950,1200000014623799,2022-09-27T11:32:31
POWERGRID,INE752E01010,2022-09-27,NSE,EQ,EQ,buy,false,2.000000,206.100000,52102951,1200000014623799,2022-09-27T11:32:31
POWERGRID,INE752E01010,2022-09-27,NSE,EQ,EQ,buy,false,125.000000,206.100000,52102952,1200000014623799,2022-09-27T11:32:31
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,sell,false,80.000000,2383.750000,77567942,1300000014790387,2022-09-27T11:42:31
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,sell,false,31.000000,2396.000000,77876258,1300000014815158,2022-09-27T12:08:44
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,sell,false,19.000000,2396.000000,77876259,1300000014815158,2022-09-27T12:08:44
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,sell,false,20.000000,2401.000000,78146459,1300000014975135,2022-09-27T12:34:31
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,buy,false,1.000000,2404.900000,78197129,1300000018627887,2022-09-27T12:40:12
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,buy,false,5.000000,2404.900000,78197279,1300000018627887,2022-09-27T12:40:13
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,buy,false,2.000000,2404.900000,78197271,1300000018627887,2022-09-27T12:40:13
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,buy,false,117.000000,2404.900000,78197212,1300000018627887,2022-09-27T12:40:13
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,buy,false,3.000000,2404.900000,78197399,1300000018627887,2022-09-27T12:40:14
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,buy,false,22.000000,2404.900000,78197618,1300000018627887,2022-09-27T12:40:15
GRANULES,INE101D01020,2022-09-27,NSE,EQ,EQ,sell,false,15.000000,318.500000,28497462,1100000021359948,2022-09-27T13:19:55
GRANULES,INE101D01020,2022-09-27,NSE,EQ,EQ,sell,false,100.000000,318.500000,28497461,1100000021359948,2022-09-27T13:19:55
GRANULES,INE101D01020,2022-09-27,NSE,EQ,EQ,sell,false,185.000000,318.550000,28497460,1100000021359948,2022-09-27T13:19:55
GRANULES,INE101D01020,2022-09-27,NSE,EQ,EQ,sell,false,1.000000,318.500000,28519709,1100000021450913,2022-09-27T13:21:45
GRANULES,INE101D01020,2022-09-27,NSE,EQ,EQ,sell,false,5.000000,318.500000,28526784,1100000021450913,2022-09-27T13:22:25
GRANULES,INE101D01020,2022-09-27,NSE,EQ,EQ,sell,false,94.000000,318.500000,28527639,1100000021450913,2022-09-27T13:22:30
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,sell,false,20.000000,2420.200000,78667242,1300000021440649,2022-09-27T13:25:15
GRANULES,INE101D01020,2022-09-27,NSE,EQ,EQ,sell,false,200.000000,319.200000,28937716,1100000021386242,2022-09-27T13:59:25
GRANULES,INE101D01020,2022-09-27,NSE,EQ,EQ,buy,false,36.000000,316.250000,29282120,1100000026227199,2022-09-27T14:27:21
GRANULES,INE101D01020,2022-09-27,NSE,EQ,EQ,buy,false,51.000000,316.250000,29282121,1100000026227199,2022-09-27T14:27:21
GRANULES,INE101D01020,2022-09-27,NSE,EQ,EQ,buy,false,413.000000,316.250000,29282122,1100000026227199,2022-09-27T14:27:21
RELIANCE,INE002A01018,2022-09-27,NSE,EQ,EQ,buy,false,20.000000,2408.250000,79387998,1300000025870928,2022-09-27T14:27:33
GRANULES,INE101D01020,2022-09-27,NSE,EQ,EQ,buy,false,100.000000,315.900000,29290702,1100000021460401,2022-09-27T14:27:57
ABBOTINDIA,INE358A01014,2022-09-28,NSE,EQ,EQ,sell,false,4.000000,18016.000000,250775,1000000000923156,2022-09-28T09:21:50
ABBOTINDIA,INE358A01014,2022-09-28,NSE,EQ,EQ,sell,false,1.000000,18016.000000,253372,1000000000923156,2022-09-28T09:21:54
ABBOTINDIA,INE358A01014,2022-09-28,NSE,EQ,EQ,sell,false,2.000000,18014.000000,264324,1000000000923156,2022-09-28T09:22:21
ABBOTINDIA,INE358A01014,2022-09-28,NSE,EQ,EQ,buy,false,2.000000,18162.500000,444019,1000000001936990,2022-09-28T09:30:52
ABBOTINDIA,INE358A01014,2022-09-28,NSE,EQ,EQ,buy,false,4.000000,18162.500000,444018,1000000001936990,2022-09-28T09:30:52
ABBOTINDIA,INE358A01014,2022-09-28,NSE,EQ,EQ,buy,false,1.000000,18162.500000,444014,1000000001936990,2022-09-28T09:30:52
TATACHEM,INE092A01019,2022-09-29,NSE,EQ,EQ,buy,false,10.000000,1104.500000,76647268,1300000009413189,2022-09-29T10:52:23
TATACHEM,INE092A01019,2022-09-29,NSE,EQ,EQ,buy,false,40.000000,1104.500000,76647269,1300000009413189,2022-09-29T10:52:23
TATACHEM,INE092A01019,2022-09-29,NSE,EQ,EQ,buy,false,43.000000,1101.000000,76667921,1300000009447239,2022-09-29T10:54:30
TATACHEM,INE092A01019,2022-09-29,NSE,EQ,EQ,buy,false,17.000000,1101.000000,76668187,1300000009447239,2022-09-29T10:54:31
TATACHEM,INE092A01019,2022-09-29,NSE,EQ,EQ,buy,false,29.000000,1094.000000,76861901,1300000009564195,2022-09-29T11:12:18
TATACHEM,INE092A01019,2022-09-29,NSE,EQ,EQ,buy,false,11.000000,1094.000000,76861902,1300000009564195,2022-09-29T11:12:18
TATACHEM,INE092A01019,2022-09-29,NSE,EQ,EQ,sell,false,5.000000,1091.000000,76900073,1300000009477064,2022-09-29T11:15:36
TATACHEM,INE092A01019,2022-09-29,NSE,EQ,EQ,sell,false,20.000000,1091.000000,76900074,1300000009477064,2022-09-29T11:15:36
TATACHEM,INE092A01019,2022-09-29,NSE,EQ,EQ,sell,false,125.000000,1091.000000,76900075,1300000009477064,2022-09-29T11:15:36
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,sell,false,1.000000,18600.800000,1616550,1000000011421398,2022-09-29T11:21:36
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,sell,false,3.000000,18610.100000,1631528,1000000011412330,2022-09-29T11:23:23
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,sell,false,4.000000,18650.000000,1635805,1000000011461428,2022-09-29T11:23:56
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,sell,false,2.000000,18705.050000,1639611,1000000011618089,2022-09-29T11:24:27
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,sell,false,2.000000,18750.000000,1720153,1000000011712786,2022-09-29T11:34:44
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,buy,false,2.000000,18900.000000,2387537,1000000011490679,2022-09-29T12:46:39
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,buy,false,1.000000,18900.000000,2387536,1000000011490679,2022-09-29T12:46:39
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,buy,false,2.000000,18900.000000,2387535,1000000011490679,2022-09-29T12:46:39
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,buy,false,5.000000,18900.000000,2387534,1000000011490679,2022-09-29T12:46:39
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,buy,false,1.000000,18900.000000,2387533,1000000011490679,2022-09-29T12:46:39
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,buy,false,1.000000,18900.000000,2387532,1000000011490679,2022-09-29T12:46:39
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,sell,false,2.000000,18970.000000,2527441,1000000018822442,2022-09-29T13:00:52
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,sell,false,8.000000,18970.000000,2527566,1000000018822442,2022-09-29T13:00:53
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,sell,false,5.000000,19020.000000,3392428,1000000018859966,2022-09-29T14:30:25
ABBOTINDIA,INE358A01014,2022-09-29,NSE,EQ,EQ,buy,false,15.000000,19100.000000,3568087,1000000018894959,2022-09-29T14:46:02
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,sell,false,15.000000,2100.000000,25001445,1100000000021866,2022-09-30T09:07:08
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,sell,false,20.000000,2100.000000,25001438,1100000000021866,2022-09-30T09:07:08
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,sell,false,2.000000,2100.000000,25001439,1100000000021866,2022-09-30T09:07:08
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,sell,false,5.000000,2100.000000,25001440,1100000000021866,2022-09-30T09:07:08
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,sell,false,20.000000,2100.000000,25001441,1100000000021866,2022-09-30T09:07:08
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,sell,false,2.000000,2100.000000,25001442,1100000000021866,2022-09-30T09:07:08
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,sell,false,10.000000,2100.000000,25001443,1100000000021866,2022-09-30T09:07:08
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,sell,false,1.000000,2100.000000,25001444,1100000000021866,2022-09-30T09:07:08
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,sell,false,45.000000,2100.000000,25001446,1100000000021866,2022-09-30T09:07:08
TORNTPHARM,INE685A01028,2022-09-30,NSE,EQ,EQ,sell,false,1.000000,1548.900000,75009313,1300000000024959,2022-09-30T09:07:08
TORNTPHARM,INE685A01028,2022-09-30,NSE,EQ,EQ,sell,false,15.000000,1548.900000,75009314,1300000000024959,2022-09-30T09:07:08
TORNTPHARM,INE685A01028,2022-09-30,NSE,EQ,EQ,sell,false,41.000000,1548.900000,75009311,1300000000024959,2022-09-30T09:07:08
TORNTPHARM,INE685A01028,2022-09-30,NSE,EQ,EQ,sell,false,6.000000,1548.900000,75009312,1300000000024959,2022-09-30T09:07:08
TORNTPHARM,INE685A01028,2022-09-30,NSE,EQ,EQ,sell,false,99.000000,1548.900000,75009316,1300000000024959,2022-09-30T09:07:08
TORNTPHARM,INE685A01028,2022-09-30,NSE,EQ,EQ,sell,false,3.000000,1548.900000,75009315,1300000000024959,2022-09-30T09:07:08
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,sell,false,23.000000,19181.100000,195107,1000000000014067,2022-09-30T09:21:00
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,sell,false,2.000000,19181.100000,195106,1000000000014067,2022-09-30T09:21:00
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,sell,false,1.000000,19181.100000,195105,1000000000014067,2022-09-30T09:21:00
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,2.000000,18917.150000,393136,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,1.000000,18934.950000,393151,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,1.000000,18934.950000,393150,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,1.000000,18932.500000,393149,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,2.000000,18930.000000,393148,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,1.000000,18927.500000,393146,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,2.000000,18927.500000,393145,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,2.000000,18925.000000,393144,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,1.000000,18924.900000,393143,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,1.000000,18922.500000,393142,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,2.000000,18922.500000,393141,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,2.000000,18917.500000,393140,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,3.000000,18917.200000,393139,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,2.000000,18917.150000,393138,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,2.000000,18929.650000,393147,1000000002382583,2022-09-30T09:30:37
ABBOTINDIA,INE358A01014,2022-09-30,NSE,EQ,EQ,buy,false,1.000000,18917.150000,393137,1000000002382583,2022-09-30T09:30:37
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,buy,false,20.000000,2075.700000,25453108,1100000002681148,2022-09-30T09:30:43
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,buy,false,52.000000,2075.700000,25453109,1100000002681148,2022-09-30T09:30:43
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,buy,false,13.000000,2075.750000,25453110,1100000002681148,2022-09-30T09:30:43
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,buy,false,10.000000,2075.800000,25453111,1100000002681148,2022-09-30T09:30:43
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,buy,false,10.000000,2075.850000,25453112,1100000002681148,2022-09-30T09:30:43
ESCORTS,INE042A01014,2022-09-30,NSE,EQ,EQ,buy,false,15.000000,2076.000000,25453113,1100000002681148,2022-09-30T09:30:43
TORNTPHARM,INE685A01028,2022-09-30,NSE,EQ,EQ,buy,false,91.000000,1558.900000,75506758,1300000002682813,2022-09-30T09:30:48
TORNTPHARM,INE685A01028,2022-09-30,NSE,EQ,EQ,buy,false,6.000000,1559.350000,75506762,1300000002682813,2022-09-30T09:30:48
TORNTPHARM,INE685A01028,2022-09-30,NSE,EQ,EQ,buy,false,11.000000,1558.950000,75506760,1300000002682813,2022-09-30T09:30:48
TORNTPHARM,INE685A01028,2022-09-30,NSE,EQ,EQ,buy,false,7.000000,1558.900000,75506759,1300000002682813,2022-09-30T09:30:48
TORNTPHARM,INE685A01028,2022-09-30,NSE,EQ,EQ,buy,false,50.000000,1559.000000,75506761,1300000002682813,2022-09-30T09:30:48
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,36.000000,335.000000,25489607,1100000002939933,2022-09-30T09:32:43
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,1.000000,335.000000,25489608,1100000002939933,2022-09-30T09:32:43
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,1.000000,335.000000,25489655,1100000002939933,2022-09-30T09:32:43
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,150.000000,335.000000,25489802,1100000002939933,2022-09-30T09:32:43
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,11.000000,335.000000,25489840,1100000002939933,2022-09-30T09:32:44
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,50.000000,334.200000,25493149,1100000002953908,2022-09-30T09:32:57
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,3.000000,333.500000,25501611,1100000003029496,2022-09-30T09:33:29
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,43.000000,333.450000,25501609,1100000003029496,2022-09-30T09:33:29
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,7.000000,333.450000,25501608,1100000003029496,2022-09-30T09:33:29
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,7.000000,333.500000,25501610,1100000003029496,2022-09-30T09:33:29
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,25.000000,332.500000,25528245,1100000003110315,2022-09-30T09:34:54
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,49.000000,332.500000,25528173,1100000003110315,2022-09-30T09:34:54
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,26.000000,332.500000,25528340,1100000003110315,2022-09-30T09:34:55
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,89.000000,332.250000,25531354,1100000003216073,2022-09-30T09:35:03
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,50.000000,332.700000,25578509,1100000003525243,2022-09-30T09:37:48
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,50.000000,332.350000,25661297,1100000004101158,2022-09-30T09:43:01
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,20.000000,333.750000,25683810,1100000004264265,2022-09-30T09:44:41
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,200.000000,335.500000,25685666,1100000003365593,2022-09-30T09:44:48
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,68.000000,336.300000,25701092,1100000004352471,2022-09-30T09:45:44
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,12.000000,336.300000,25701215,1100000004352471,2022-09-30T09:45:45
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,4.000000,334.700000,25751864,1100000004742759,2022-09-30T09:49:20
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,5.000000,334.700000,25751983,1100000004742759,2022-09-30T09:49:21
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,14.000000,334.700000,25752670,1100000004742759,2022-09-30T09:49:24
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,25.000000,334.700000,25752866,1100000004742759,2022-09-30T09:49:25
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,2.000000,334.700000,25752991,1100000004742759,2022-09-30T09:49:26
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,buy,false,200.000000,333.400000,25756529,1100000004127621,2022-09-30T09:49:40
ONGC,INE213A01029,2022-09-30,NSE,EQ,EQ,sell,false,200.000000,131.350000,50881686,1200000005701507,2022-09-30T10:02:50
ONGC,INE213A01029,2022-09-30,NSE,EQ,EQ,sell,false,50.000000,132.000000,51034689,1200000005854599,2022-09-30T10:12:59
ONGC,INE213A01029,2022-09-30,NSE,EQ,EQ,sell,false,50.000000,132.200000,51035454,1200000005865841,2022-09-30T10:13:00
ONGC,INE213A01029,2022-09-30,NSE,EQ,EQ,sell,false,50.000000,132.250000,51069606,1200000007010737,2022-09-30T10:15:36
ONGC,INE213A01029,2022-09-30,NSE,EQ,EQ,buy,false,50.000000,131.100000,51166235,1200000007082009,2022-09-30T10:23:31
ONGC,INE213A01029,2022-09-30,NSE,EQ,EQ,buy,false,100.000000,131.100000,51181830,1200000007773441,2022-09-30T10:24:49
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,50.000000,335.600000,26277586,1100000005488899,2022-09-30T10:26:46
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,26.000000,336.850000,26341257,1100000008720641,2022-09-30T10:32:05
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,24.000000,336.900000,26341255,1100000008720641,2022-09-30T10:32:05
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,100.000000,336.900000,26341256,1100000008720641,2022-09-30T10:32:05
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,24.000000,336.850000,26342110,1100000008725868,2022-09-30T10:32:09
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,26.000000,336.800000,26342111,1100000008725868,2022-09-30T10:32:09
GRANULES,INE101D01020,2022-09-30,NSE,EQ,EQ,sell,false,16.000000,336.750000,26357874,1100000008819847,2022-09-30T10:33:24
