symbol,tradeDate,exchange,quantity,price,executionTime,strikePrice,expiryDate,optionsType,tradeType,assetType,id,tradeId
VEDL,2022-09-14,NSE,300,304.0,13:29:44,,,,buy,cash,ace4e14e66ab49b3c8d180396c6c42b6,758955d5238d1971f47da7a736f8e88e
VEDL,2022-09-14,NSE,80,303.85,13:30:57,,,,sell,cash,bdc1009eab36a62cb963419587d71455,989266a373e4938d26a8f49353811549
VEDL,2022-09-14,NSE,150,304.2,13:31:07,,,,sell,cash,a54c0efb21ca4038f2c210e32ab94419,989266a373e4938d26a8f49353811549
VEDL,2022-09-14,NSE,20,304.8,13:31:50,,,,sell,cash,45a663eef530db9b44ffecaeb00de9d6,989266a373e4938d26a8f49353811549
VEDL,2022-09-14,NSE,250,309.0,13:49:23,,,,buy,cash,252324396390f1d3a7cae15dffdeca25,989266a373e4938d26a8f49353811549
VEDL,2022-09-14,NSE,50,312.9,13:55:39,,,,sell,cash,8bae4b15895917e31ec2c9f039970845,157d47b7cb9cc5559ae30d724b724a65
VEDL,2022-09-14,NSE,100,314.2,13:56:15,,,,sell,cash,daadceb475d4c73ac1beebad370b177c,157d47b7cb9cc5559ae30d724b724a65
VEDL,2022-09-14,NSE,150,309.0,14:02:32,,,,buy,cash,6cfa43705c1aedc82115c9771b044548,157d47b7cb9cc5559ae30d724b724a65
ACC,2022-09-15,NSE,181,2754.9950276243094,09:16:21,,,,buy,cash,7d3040070015499264273a9c29a30401,decd610a147e7122cb31e65d9f7839c2
VEDL,2022-09-15,NSE,10,316.3,09:18:16,,,,sell,cash,e73c78eb818cc792da77b2b49cdc9795,c26b3f2901f71ee1e81341a296786206
VEDL,2022-09-15,NSE,50,317.4,09:18:26,,,,sell,cash,a8920ec0a03e6053acebf22638073a90,c26b3f2901f71ee1e81341a296786206
ACC,2022-09-15,NSE,181,2733.8,09:21:19,,,,sell,cash,b45d281bf41af7d88fe4fb1d6025171f,decd610a147e7122cb31e65d9f7839c2
VEDL,2022-09-15,NSE,60,314.2,09:36:55,,,,buy,cash,bf503ef2a5b2e972e47c48f345e1a1c7,c26b3f2901f71ee1e81341a296786206
PVR,2022-09-15,NSE,15,1862.0,09:57:44,,,,sell,cash,9e0b3889aa5dde626500a9275c42abb4,e347e4f3dc2d2fc422673af1caf04afc
PVR,2022-09-15,NSE,60,1861.35,09:58:06,,,,sell,cash,1c514ada0686b073b278961b1e522d7d,e347e4f3dc2d2fc422673af1caf04afc
PVR,2022-09-15,NSE,15,1864.0,09:59:25,,,,sell,cash,8a130f864c3bad9cceee7b408b35cd13,e347e4f3dc2d2fc422673af1caf04afc
PVR,2022-09-15,NSE,35,1845.4,10:45:01,,,,buy,cash,0768bbc6b9bc4404a76985e145b362d8,e347e4f3dc2d2fc422673af1caf04afc
PVR,2022-09-15,NSE,90,1843.0,10:45:07,,,,buy,cash,3fbcb69ce76b6a542d62a0cb881df375,e347e4f3dc2d2fc422673af1caf04afc
PVR,2022-09-15,NSE,35,1844.0157142857145,10:45:18,,,,sell,cash,774019b31aecb0ac7f7d1c674130ff03,e347e4f3dc2d2fc422673af1caf04afc
NATIONALUM,2022-09-15,NSE,500,79.75,10:48:57,,,,buy,cash,34875126d3de53a249ef56dbd0365f9e,e9057690d879dba479b3857e63bec398
NATIONALUM,2022-09-15,NSE,400,79.6,10:49:56,,,,buy,cash,7445a0286001e4a22569ff4efa09bbd6,e9057690d879dba479b3857e63bec398
NATIONALUM,2022-09-15,NSE,200,79.45,12:07:19,,,,buy,cash,1180054c486169c326b79fe069265be0,e9057690d879dba479b3857e63bec398
NATIONALUM,2022-09-15,NSE,900,79.5,12:29:18,,,,sell,cash,72a8d7176fe65ebeb21fc270544eab45,e9057690d879dba479b3857e63bec398
NATIONALUM,2022-09-15,NSE,200,79.5,12:29:41,,,,sell,cash,be03656fba0cbe496f2854fdd7465739,e9057690d879dba479b3857e63bec398
ADANIENT,2022-09-15,NSE,25,3653.1,12:40:05,,,,sell,cash,e46678fcb66ac22fa321698393ebfc52,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,15,3662.0,12:49:37,,,,sell,cash,78e762c9d0249a7b44129fa76f10bde3,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,10,3670.7,12:56:46,,,,buy,cash,8a6a7c73a04341d8028c15ca3818d1bb,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,10,3670.85,12:57:21,,,,buy,cash,2600ce3d9556dc76cd8a3503e6ec8a47,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,5,3676.95,12:58:29,,,,sell,cash,8fbb8696a55d008e03a0f3a1d2ac636d,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,20,3684.0,13:07:09,,,,sell,cash,d30832e1fbba8a4d8f239fbbf4048605,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,20,3690.0,13:07:54,,,,sell,cash,168c43b6ba7eee881eeb110ed9dfe843,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,15,3677.8033333333337,13:11:49,,,,sell,cash,16eacfad662b85cb6735f88cc3884376,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,30,3671.85,13:28:55,,,,buy,cash,6e3e54ab8e4596f7a8a180e9aee8c7af,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,15,3678.233333333333,13:34:20,,,,buy,cash,13f17f9964513d6e06798d6cf60f2865,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,10,3693.0,13:43:28,,,,sell,cash,4de53d750d551d30c9377b9121dd4d36,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,15,3696.0,13:43:52,,,,sell,cash,a176bb472a32d4dd54c9b26dd7304d5e,a1eb83480858b0808f962488928c12b7
ADANIENT,2022-09-15,NSE,60,3729.9649999999997,14:01:38,,,,buy,cash,ba457d68fc69648f1c867cc43909ecf5,a1eb83480858b0808f962488928c12b7
ASTRAL,2022-09-16,NSE,135,2505.45,09:07:49,,,,sell,cash,bd9dc52749af2e6b044c39212e5dcbb4,8852677876b8fee24a3c28e14c076da8
ASTRAL,2022-09-16,NSE,135,2485.0,09:35:18,,,,buy,cash,4cc640fe04108bec95e539a61f8b7efb,8852677876b8fee24a3c28e14c076da8
PVR,2022-09-16,NSE,100,1790.3000000000006,10:16:49,,,,buy,cash,0b02f9f3a72695d19d50df8bc28bcd2f,f20cb051b8bd6c97f6aab935791eec47
PVR,2022-09-16,NSE,100,1780.0,11:42:31,,,,sell,cash,cb7cf9c54edacbe30d3774e0e3b28b57,f20cb051b8bd6c97f6aab935791eec47
INDIACEM,2022-09-16,NSE,300,277.75,12:35:23,,,,sell,cash,53f95c6c85b6e4a11844e0dc50800d36,b716513bc18e7477b0bc4be563f9d6c6
INDIACEM,2022-09-16,NSE,100,278.6,12:36:10,,,,sell,cash,01922a3169f816c802e82c689dfe7ba3,b716513bc18e7477b0bc4be563f9d6c6
INDIACEM,2022-09-16,NSE,400,274.4,13:01:04,,,,buy,cash,c28f0793f08c938ab04d72234f382076,b716513bc18e7477b0bc4be563f9d6c6
GRANULES,2022-09-19,NSE,200,325.75,10:20:53,,,,sell,cash,eb3f42d8d6a087463c3f0f3ff0632257,4bb4cb0b6724be7acff97a3a77baa2c3
GRANULES,2022-09-19,NSE,100,322.95,10:27:12,,,,buy,cash,02cb36e812a8e53552820666df7941eb,4bb4cb0b6724be7acff97a3a77baa2c3
GRANULES,2022-09-19,NSE,100,322.741,10:27:29,,,,buy,cash,3f8d47548e8bd39c9f27496f914d7558,4bb4cb0b6724be7acff97a3a77baa2c3
AMBUJACEM,2022-09-19,NSE,120,557.9,10:33:03,,,,sell,cash,c4f1654417a5b6cbb71c9ca19e70b62a,00665df361f8a5168ca7724585afe9c4
AMBUJACEM,2022-09-19,NSE,80,559.6,10:33:21,,,,sell,cash,99b641af530873aa07e47cfab077df5f,00665df361f8a5168ca7724585afe9c4
AMBUJACEM,2022-09-19,NSE,100,561.0,10:34:07,,,,sell,cash,f7a60fe78f17eb8bda9324465598b274,00665df361f8a5168ca7724585afe9c4
AMBUJACEM,2022-09-19,NSE,100,566.0,10:39:23,,,,sell,cash,73a3ed74fc1a8cc84730cfafeb3e0ffb,00665df361f8a5168ca7724585afe9c4
AMBUJACEM,2022-09-19,NSE,50,567.0,10:40:08,,,,sell,cash,1dd95adb119f048f4ad3afe5f5ff2ade,00665df361f8a5168ca7724585afe9c4
AMBUJACEM,2022-09-19,NSE,100,561.4839999999999,10:47:18,,,,buy,cash,62a831cdf0f7337fe6951c9b94a7fe06,00665df361f8a5168ca7724585afe9c4
AMBUJACEM,2022-09-19,NSE,100,561.0,10:47:40,,,,buy,cash,d285c030a39915d9b031d4fe5ae3b76f,00665df361f8a5168ca7724585afe9c4
AMBUJACEM,2022-09-19,NSE,250,560.9,10:48:13,,,,buy,cash,cf5035c378cfd3806beca4aedd151cdf,00665df361f8a5168ca7724585afe9c4
AMBUJACEM,2022-09-19,NSE,20,560.8,10:52:38,,,,buy,cash,81dfb8c5aa51ba6c8e60695305dede8c,3cc23900c4f0d5c0a1e709e4a78a9f33
AMBUJACEM,2022-09-19,NSE,40,560.9000000000001,10:52:44,,,,sell,cash,107d50cc9a75fdbe41a3f6691e041cce,3cc23900c4f0d5c0a1e709e4a78a9f33
AMBUJACEM,2022-09-19,NSE,20,557.05,10:56:28,,,,buy,cash,30134379551d7a1bebb22e0d7c6d3b3d,3cc23900c4f0d5c0a1e709e4a78a9f33
AMBUJACEM,2022-09-19,NSE,20,560.6,10:58:36,,,,sell,cash,45ac8adab5b91e17ad0776a62aefe467,bba2fe195d2804bcad96ef39e3598ad3
RELIANCE,2022-09-19,NSE,5,2511.2,11:01:19,,,,sell,cash,24c1bf645ea51d58ac92aaf0dd39009a,66f6bdff917bb06e608e5e59b9ee7914
RELIANCE,2022-09-19,NSE,30,2511.05,11:02:26,,,,sell,cash,cd40d001cd0d6191f0a4d79bf4a62ec9,66f6bdff917bb06e608e5e59b9ee7914
AMBUJACEM,2022-09-19,NSE,80,562.6,11:12:05,,,,sell,cash,28a4b472df8ceadf1c6d81bc4056bd5d,bba2fe195d2804bcad96ef39e3598ad3
RELIANCE,2022-09-19,NSE,15,2516.0,11:20:13,,,,sell,cash,cdf352a813c0ba4905138cf1bd139815,66f6bdff917bb06e608e5e59b9ee7914
AMBUJACEM,2022-09-19,NSE,100,560.25,11:26:16,,,,buy,cash,9435b4e9d7c15633d5fb2852b48da402,bba2fe195d2804bcad96ef39e3598ad3
RELIANCE,2022-09-19,NSE,10,2499.3,11:38:16,,,,buy,cash,0421e979265d33e691ebc107d437c37c,66f6bdff917bb06e608e5e59b9ee7914
RELIANCE,2022-09-19,NSE,40,2494.0,11:40:29,,,,buy,cash,dba128e539662031991e5d27c2bd458d,66f6bdff917bb06e608e5e59b9ee7914
AMBUJACEM,2022-09-19,NSE,20,566.25,11:59:11,,,,sell,cash,68cb433bad43424e2837b7a25741614d,64f19e924ff38c5cb7709e277891a425
AMBUJACEM,2022-09-19,NSE,10,567.6,11:59:29,,,,sell,cash,89f26041cceb584d000d15e9ad26240b,64f19e924ff38c5cb7709e277891a425
RELIANCE,2022-09-19,NSE,10,2506.0,12:05:14,,,,sell,cash,4f52ef7bd3b07419eebef06ab7468df7,cd0eb8b84bcd1b5e06fa334bcd35ef47
AMBUJACEM,2022-09-19,NSE,30,564.4,12:08:30,,,,buy,cash,cf78900bd6916c9e7d396b846bfed089,64f19e924ff38c5cb7709e277891a425
RELIANCE,2022-09-19,NSE,20,2513.0,13:18:39,,,,sell,cash,de0ffdc5add3572f368a7ad5aee7c34c,cd0eb8b84bcd1b5e06fa334bcd35ef47
RELIANCE,2022-09-19,NSE,10,2516.0,13:49:55,,,,sell,cash,31bbbf119447578a6880167c02386960,cd0eb8b84bcd1b5e06fa334bcd35ef47
RELIANCE,2022-09-19,NSE,40,2514.7,14:17:14,,,,buy,cash,b479e981e144d05186d0c424e09abab5,cd0eb8b84bcd1b5e06fa334bcd35ef47
ZEEL,2022-09-20,NSE,250,274.55,10:19:18,,,,sell,cash,6f14cfbb082e2ce460f2dd46d1e350a9,5a5ed3723f68b93717e584afde4b850d
ZEEL,2022-09-20,NSE,100,274.4,10:19:58,,,,sell,cash,9eb3eaed92755846d9965dc080b11b2d,5a5ed3723f68b93717e584afde4b850d
ZEEL,2022-09-20,NSE,150,275.2,10:28:10,,,,sell,cash,5ab4af68d28fcc4c68d7c3ccfc572ce6,5a5ed3723f68b93717e584afde4b850d
ZEEL,2022-09-20,NSE,200,273.15,10:42:40,,,,buy,cash,8863cc895e4bf64f4bc713e1729b6f06,5a5ed3723f68b93717e584afde4b850d
ZEEL,2022-09-20,NSE,200,273.0,10:43:43,,,,buy,cash,8994e1b368a393c404375315159f2f6f,5a5ed3723f68b93717e584afde4b850d
ZEEL,2022-09-20,NSE,100,273.2,10:43:59,,,,buy,cash,507d1b8cf93ffe0c8235dc206da89ca0,5a5ed3723f68b93717e584afde4b850d
EXIDEIND,2022-09-20,NSE,200,169.1,10:56:17,,,,sell,cash,b2e9dfcafc8adb2200a623fd859d65bf,4d75b2c0720c2bdd7176e50d6eed83ec
EXIDEIND,2022-09-20,NSE,50,168.75,10:56:54,,,,sell,cash,dbeee5a969c536ebc8b18d9a86dede8f,4d75b2c0720c2bdd7176e50d6eed83ec
EXIDEIND,2022-09-20,NSE,200,168.9,10:57:00,,,,sell,cash,6f1383022c9d71e8d1d8bd1c60632cbf,4d75b2c0720c2bdd7176e50d6eed83ec
EXIDEIND,2022-09-20,NSE,150,168.1,12:07:35,,,,buy,cash,b6fa8f0e4bf4b57212fdf95e1e42c3c3,4d75b2c0720c2bdd7176e50d6eed83ec
EXIDEIND,2022-09-20,NSE,300,167.7,12:09:44,,,,buy,cash,5727791fa4127895944fcdceeef7414c,4d75b2c0720c2bdd7176e50d6eed83ec
JKCEMENT,2022-09-21,NSE,175,2909.5,09:15:19,,,,sell,cash,d5f35124a0da0564c5b39c3a658cd1b5,e0c001d5d372876551537e1a63f6adc7
JKCEMENT,2022-09-21,NSE,175,2918.9542857142856,09:23:38,,,,buy,cash,f2627bbe2527d8fbba907f48b61741e0,e0c001d5d372876551537e1a63f6adc7
ACC,2022-09-21,NSE,10,2631.0,10:38:38,,,,sell,cash,d70a7c17ee84a36881304fc15e4a93a1,26ef8c8e6d1118c0aa45adbaeadf6353
INDIACEM,2022-09-21,NSE,150,275.9,10:42:02,,,,buy,cash,e8ba3904ca8aa56babde4942b740a2ff,238b873b8f5d8e0a6c7b3f597dbae9ac
ACC,2022-09-21,NSE,30,2633.9,10:43:27,,,,sell,cash,9b2b198c28a0859725f4ad00d1f5b821,26ef8c8e6d1118c0aa45adbaeadf6353
ACC,2022-09-21,NSE,10,2614.0,10:44:11,,,,buy,cash,7bf7f639262e21ec74f7899c41f603b6,26ef8c8e6d1118c0aa45adbaeadf6353
ACC,2022-09-21,NSE,30,2612.0,10:44:17,,,,buy,cash,aa6ebbf08c0219532d6b5a11ba441ca0,26ef8c8e6d1118c0aa45adbaeadf6353
INDIACEM,2022-09-21,NSE,50,275.4,10:45:27,,,,buy,cash,864035ee73449838c9d5dd496d8cfb7c,238b873b8f5d8e0a6c7b3f597dbae9ac
INDIACEM,2022-09-21,NSE,50,275.3,10:50:19,,,,buy,cash,4831ec8e574625836bca486d36e1fac0,238b873b8f5d8e0a6c7b3f597dbae9ac
INDIACEM,2022-09-21,NSE,250,276.2,10:55:56,,,,sell,cash,b1944091016ea8dcb934796ef93ff94b,238b873b8f5d8e0a6c7b3f597dbae9ac
HINDUNILVR,2022-09-21,NSE,20,2635.85,11:08:14,,,,sell,cash,f7d811d748f755a51824e097dea722fa,88395155f36fdc3e7d46ebb4744dc6ee
HINDUNILVR,2022-09-21,NSE,10,2635.25,11:08:59,,,,sell,cash,defdb83ed5d69ec10a60c147f894cbec,88395155f36fdc3e7d46ebb4744dc6ee
HINDUNILVR,2022-09-21,NSE,10,2635.0,11:15:26,,,,buy,cash,8c3472c23c62d902d75ef398187e7479,88395155f36fdc3e7d46ebb4744dc6ee
IOC,2022-09-21,NSE,350,68.85,11:25:07,,,,sell,cash,5fa3e2da548873ee510b41990ab209a0,7a683574f20311facef3d5eaa0469c8c
HINDUNILVR,2022-09-21,NSE,20,2632.8,11:48:16,,,,buy,cash,c928fb67e5ea49d8ec3202fc21587889,88395155f36fdc3e7d46ebb4744dc6ee
IOC,2022-09-21,NSE,200,68.85,12:48:56,,,,sell,cash,4de47ed61954796c2d9e9f2ab94e1041,7a683574f20311facef3d5eaa0469c8c
AMBUJACEM,2022-09-21,NSE,100,540.569,12:53:57,,,,sell,cash,d11d05b1dc8d7c7dcd8da080c564d436,f47471cd63d9774712b09c1881321391
AMBUJACEM,2022-09-21,NSE,20,541.15,12:54:38,,,,sell,cash,caaaadae1c14fd238dc047bc65c62958,f47471cd63d9774712b09c1881321391
AMBUJACEM,2022-09-21,NSE,30,541.0,12:55:07,,,,sell,cash,1f6baf79dfb008b03c7f36afa05d8da9,f47471cd63d9774712b09c1881321391
AMBUJACEM,2022-09-21,NSE,50,542.0,12:55:15,,,,sell,cash,0038142376b9a47c40421193658ba746,f47471cd63d9774712b09c1881321391
IOC,2022-09-21,NSE,550,68.9,12:56:00,,,,buy,cash,27a573839aaf4329f6c44fd018a29b08,7a683574f20311facef3d5eaa0469c8c
AMBUJACEM,2022-09-21,NSE,100,544.6,12:56:53,,,,sell,cash,61dcddf8e84030fbacd60134ddd1b5d0,f47471cd63d9774712b09c1881321391
AMBUJACEM,2022-09-21,NSE,200,546.0,12:57:15,,,,sell,cash,ea8d764c3f4708e4f4a8efd5f1b060e6,f47471cd63d9774712b09c1881321391
AMBUJACEM,2022-09-21,NSE,50,543.3,13:01:00,,,,buy,cash,35ffb160cd1f862c2390dd7b762bba41,f47471cd63d9774712b09c1881321391
AMBUJACEM,2022-09-21,NSE,50,541.85,13:03:32,,,,buy,cash,4e1462242e926f2aa880e29ab3a302ed,f47471cd63d9774712b09c1881321391
AMBUJACEM,2022-09-21,NSE,250,542.7164,13:06:13,,,,buy,cash,c994a35b983d7e664598f7acc989741c,f47471cd63d9774712b09c1881321391
AMBUJACEM,2022-09-21,NSE,50,541.0,13:08:46,,,,buy,cash,fd2fd483b3791496fa88ec0ec23cea82,f47471cd63d9774712b09c1881321391
AMBUJACEM,2022-09-21,NSE,50,544.6,13:16:01,,,,sell,cash,2eedaaf69e53bc1756e1b0e436e96482,f47471cd63d9774712b09c1881321391
AMBUJACEM,2022-09-21,NSE,100,547.0,13:40:39,,,,sell,cash,9819f3747943d36169ffa0d7d980e2a5,f47471cd63d9774712b09c1881321391
AMBUJACEM,2022-09-21,NSE,250,550.0,13:45:02,,,,buy,cash,4e05ef8302663bd5230241eb05dfebe8,f47471cd63d9774712b09c1881321391
INFY,2022-09-21,NSE,100,1386.017,13:48:43,,,,sell,cash,7d58d5b4ac702baf8f0705e74f8981c6,2a7fdae83a6f127410becfdf25226cd2
INFY,2022-09-21,NSE,30,1384.6,14:05:43,,,,sell,cash,efa6527a06d0a7cd66d0465f3444a6f7,2a7fdae83a6f127410becfdf25226cd2
INFY,2022-09-21,NSE,30,1379.6,14:47:30,,,,buy,cash,f4ba0971782e6f8f0e1ee5c824d79561,2a7fdae83a6f127410becfdf25226cd2
INFY,2022-09-21,NSE,40,1378.5,14:49:01,,,,buy,cash,7e893b1ad70b64742c5328be0d4bf76a,2a7fdae83a6f127410becfdf25226cd2
INFY,2022-09-21,NSE,30,1378.35,14:49:08,,,,buy,cash,6f531a2962ebb37541831db5328e608d,2a7fdae83a6f127410becfdf25226cd2
INFY,2022-09-21,NSE,30,1378.3,14:49:21,,,,buy,cash,7e07e2ced016d6202fabaf80d7575806,2a7fdae83a6f127410becfdf25226cd2
INFY,2022-09-21,NSE,30,1377.4,14:50:44,,,,sell,cash,1d1a6b558923be44860960da8397dc0a,b7ba5e0828a2b27cdede680cb07f8de1
INFY,2022-09-21,NSE,30,1377.75,14:51:35,,,,buy,cash,73cb00556aa738b9b51f73cfe6b77a05,b7ba5e0828a2b27cdede680cb07f8de1
AMBUJACEM,2022-09-22,NSE,150,539.85,10:48:14,,,,sell,cash,97c8c1f3d368c7477511e24443728b2a,689abd2be6624213f32d31de31fec961
AMBUJACEM,2022-09-22,NSE,50,539.05,10:49:32,,,,buy,cash,b6e3b2efd6f3daf5c33fae8d30400c43,689abd2be6624213f32d31de31fec961
AMBUJACEM,2022-09-22,NSE,30,541.0,10:51:49,,,,sell,cash,be23d9474a0d92e470a3b21fd555e874,689abd2be6624213f32d31de31fec961
AMBUJACEM,2022-09-22,NSE,130,539.396923076923,10:54:21,,,,buy,cash,85228cb9af1835ae9a1873407601f756,689abd2be6624213f32d31de31fec961
COFORGE,2022-09-22,NSE,3,3388.0,10:57:57,,,,sell,cash,aee94bbb88e74dc56c90eb092a538bb6,7cba26e035524241b01227c792dd8923
COFORGE,2022-09-22,NSE,15,3396.0,11:00:00,,,,sell,cash,001c5d5db70bcc8a7d838cbb0ded81c8,7cba26e035524241b01227c792dd8923
COFORGE,2022-09-22,NSE,10,3402.0,11:01:31,,,,sell,cash,27b87fdc12d18b41f7ed3ccf4dc981e7,7cba26e035524241b01227c792dd8923
COFORGE,2022-09-22,NSE,25,3410.0,11:01:39,,,,sell,cash,361054a0465f881b09e799063fc20330,7cba26e035524241b01227c792dd8923
COFORGE,2022-09-22,NSE,53,3425.0,11:01:58,,,,buy,cash,5cee1f6343bba9a4efe2eca93b27004c,7cba26e035524241b01227c792dd8923
COFORGE,2022-09-22,NSE,15,3427.4,11:02:44,,,,sell,cash,bc554163547f9547f70914a4495aaab2,3db80fdf136205fd69934402bc7e94f6
COFORGE,2022-09-22,NSE,25,3425.006,11:03:37,,,,sell,cash,ef81435ae11ccc49ae3cb8f81e2274a2,3db80fdf136205fd69934402bc7e94f6
COFORGE,2022-09-22,NSE,10,3426.75,11:04:43,,,,buy,cash,3bcd0449fa54bbb434726f65df46af47,3db80fdf136205fd69934402bc7e94f6
COFORGE,2022-09-22,NSE,30,3378.85,11:25:25,,,,buy,cash,a993a918db22a59424d2defa0f8a4a6a,3db80fdf136205fd69934402bc7e94f6
APOLLOTYRE,2022-09-22,NSE,300,279.45,11:31:03,,,,buy,cash,ebb9cefbcff960a9efa60dd7672802de,1235c97762ed23951f970fe6039b9be2
APOLLOTYRE,2022-09-22,NSE,100,278.7,11:31:51,,,,buy,cash,dde82a62214d8d450d2b92104ee15c96,1235c97762ed23951f970fe6039b9be2
APOLLOTYRE,2022-09-22,NSE,100,277.7,12:00:52,,,,buy,cash,3271b5a0169712e9e1c893a2659df54f,1235c97762ed23951f970fe6039b9be2
APOLLOTYRE,2022-09-22,NSE,500,277.614,12:09:23,,,,sell,cash,84c387309625ee307115da3f70691a68,1235c97762ed23951f970fe6039b9be2
PIIND,2022-09-22,NSE,50,3089.5,12:14:58,,,,buy,cash,30e6c85bba320cdfca9bdf3fb73d642d,be313b0bf4e6775d703f9e43b9efd3bc
PIIND,2022-09-22,NSE,30,3084.0,12:30:01,,,,buy,cash,442a217a3b62ec6f4846396a701dc4b7,be313b0bf4e6775d703f9e43b9efd3bc
PIIND,2022-09-22,NSE,50,3103.4,12:48:29,,,,sell,cash,862d3d90217c2b2377458e676d35d8fd,be313b0bf4e6775d703f9e43b9efd3bc
PIIND,2022-09-22,NSE,30,3101.0,12:48:47,,,,sell,cash,8b16eef7de9c89426476aa7016e7f8c0,be313b0bf4e6775d703f9e43b9efd3bc
POWERGRID,2022-09-23,NSE,350,210.0,11:24:59,,,,sell,cash,44580506f3347c02e205deb2d2bdff4b,e94abf6c20bc5282606759b985efd245
POWERGRID,2022-09-23,NSE,150,209.15,11:53:11,,,,buy,cash,5af77fecc8b64df65081e0107d0fc41d,e94abf6c20bc5282606759b985efd245
POWERGRID,2022-09-23,NSE,200,208.1,12:39:34,,,,buy,cash,ef770a09d0ec6a422693da42cf87ed0e,e94abf6c20bc5282606759b985efd245
POWERGRID,2022-09-23,NSE,100,204.95,13:28:54,,,,buy,cash,98c6f5413627ca49e0dad043af148a9b,25ef4e0db9e1c8f1f640e6a7a8e85b15
POWERGRID,2022-09-23,NSE,150,204.4,13:36:21,,,,buy,cash,9b7d4dfbe3fcffcea2261aed8944cf10,25ef4e0db9e1c8f1f640e6a7a8e85b15
POWERGRID,2022-09-23,NSE,50,203.6,13:37:34,,,,buy,cash,3dae8edc491d82186b72e28596686977,25ef4e0db9e1c8f1f640e6a7a8e85b15
POWERGRID,2022-09-23,NSE,300,203.0,13:38:44,,,,sell,cash,3787127c2f30ead126ce1b3781fbec64,25ef4e0db9e1c8f1f640e6a7a8e85b15
POWERGRID,2022-09-26,NSE,100,190.9,09:30:30,,,,buy,cash,5dfcc584a8170c4348385d1fb3f39a82,9a5caf60b35513200ec83524c311c892
POWERGRID,2022-09-26,NSE,40,190.85,09:33:00,,,,sell,cash,18aba86db0040edc7e5cb1a5add0131b,9a5caf60b35513200ec83524c311c892
POWERGRID,2022-09-26,NSE,60,190.4,09:34:06,,,,buy,cash,96c85a02615c670012ed9f676913d82d,9a5caf60b35513200ec83524c311c892
POWERGRID,2022-09-26,NSE,30,189.8,09:37:45,,,,buy,cash,a2ebfbab5c7666a19eaa1fdc0f565650,9a5caf60b35513200ec83524c311c892
POWERGRID,2022-09-26,NSE,350,188.4,09:40:23,,,,buy,cash,a76c51f91ea6efe4e09f4f071bd6b32b,9a5caf60b35513200ec83524c311c892
POWERGRID,2022-09-26,NSE,500,187.0,09:42:48,,,,sell,cash,338cf5081be34bf54b704525bd99b265,9a5caf60b35513200ec83524c311c892
TATAMOTORS,2022-09-26,NSE,300,400.8541666666667,09:43:11,,,,buy,cash,ffd5e56c717b26c2effe38c230b0b06c,22ab460b3892137dfc40c023ca0f37de
TATAMOTORS,2022-09-26,NSE,100,399.0,10:02:34,,,,buy,cash,a737ed18a834160b7571ad9de9e0a7f2,22ab460b3892137dfc40c023ca0f37de
TATAMOTORS,2022-09-26,NSE,100,398.0,10:03:06,,,,buy,cash,1b162e6a2646d5e4d6760530801696c2,22ab460b3892137dfc40c023ca0f37de
TATAMOTORS,2022-09-26,NSE,100,400.55,10:14:32,,,,sell,cash,60d7692404d0d79aa9178a8ce167f216,22ab460b3892137dfc40c023ca0f37de
TATAMOTORS,2022-09-26,NSE,220,399.8,10:15:15,,,,sell,cash,f0db7b16010e0621e44fcd8283016771,22ab460b3892137dfc40c023ca0f37de
TATAMOTORS,2022-09-26,NSE,220,397.0,10:55:57,,,,buy,cash,e5d2c843c348ff9e8e63e40df59bd470,22ab460b3892137dfc40c023ca0f37de
TATAMOTORS,2022-09-26,NSE,200,393.4,11:13:10,,,,buy,cash,fd0637008540a42c2abcac6eb02517ac,22ab460b3892137dfc40c023ca0f37de
TATAMOTORS,2022-09-26,NSE,200,397.4,11:28:08,,,,sell,cash,c45b6b6fb88dc6f3d4931cb3a84e73a8,22ab460b3892137dfc40c023ca0f37de
TATAMOTORS,2022-09-26,NSE,100,397.8635,11:30:11,,,,sell,cash,3aa5bd4989b1ff273a47a920c10ea4b0,22ab460b3892137dfc40c023ca0f37de
TATAMOTORS,2022-09-26,NSE,300,398.0,11:31:11,,,,sell,cash,8e8ab89bbdaa9d3357dce3be9b21ad6f,22ab460b3892137dfc40c023ca0f37de
ADANIENT,2022-09-26,NSE,10,3591.9,11:45:06,,,,buy,cash,b654613daf52ea6da30d1d45672b8823,8fb6e90059b2abbee52f91b7cb4075fb
